gid,risk_category,region,business_type,regulatory_status,compliance_level,revenue,employee_count,years_in_business,credit_score,debt_to_equity_ratio,liquidity_ratio,market_share,growth_rate,profitability_margin,customer_satisfaction,operational_efficiency,regulatory_violations,audit_score,description,g2g_score
d4425c62-ed3e-4e6f-9461-a2f2d3d4a920,High,Asia Pacific,Manufacturing,Under Review,Fair,7917283.179221394,102,4,489,0.6541266683738016,1.3064961396977208,0.3360013199826016,0.0004730475236396138,0.016822531385683175,87.01892319053724,94.50486415566887,1,65.19264902442013,A manufacturing company operating in asia pacific with adequate regulatory compliance and challenging financial performance.,0.4665
85ad123c-57d5-4d32-a03f-c97b6f595da9,Low,Africa,Technology,Compliant,Excellent,470204.30725858966,39,2,805,1.0128406677705313,1.7378488668209546,0.2908282955249729,0.2687274662377544,0.03477039967382288,61.550541588414006,67.17911260546727,1,77.49775814076017,Established technology business in africa market with moderate operational metrics and excellent regulatory standing.,0.686
82190500-b38d-4d69-aa14-56b6d38e3fe6,Medium,Latin America,Manufacturing,Compliant,Excellent,564468.5967569012,297,2,594,1.3501698595472613,1.36655372671237,0.18710793409437168,-0.035476885536050475,-0.0028444133753483636,80.88231536863255,59.82834042174005,0,83.90459526364187,Leading manufacturing organization based in latin america showing declining growth trajectory and maintaining excellent compliance standards.,0.5219
6b48dfdf-4ef6-4282-8555-531975a02020,High,Middle East,Energy,Compliant,Excellent,1928183.8372454345,194,2,632,2.2909864785833185,2.332104478081546,0.29559935845617646,0.1408472769177864,0.01176684241877814,80.52097406620412,88.9350087827175,0,83.06150865577462,Established energy business in middle east market with moderate operational metrics and excellent regulatory standing.,0.6458
ba6fb8d3-7ad9-4703-92ba-47034f6b7d4c,Medium,Africa,Manufacturing,Major Issues,Poor,1521940.383991942,87,2,696,1.469790035968029,5.68960549960172,0.1706676718831305,-0.18006843445081314,-0.051021523447521894,66.84904981419773,71.32639825510617,3,35.74676299671852,A manufacturing company operating in africa with weak regulatory compliance and moderate financial performance.,0.597
f4ca3111-d7ed-4d3e-9010-1ab2862e42ba,High,Africa,Energy,Minor Issues,Excellent,669923.3813761635,24,2,524,0.7654864757459505,1.0326691034449373,0.12444558353617424,-0.16543988538619755,0.06450310034123877,83.70196767347684,52.65349324266292,1,82.84095696124069,Established energy business in africa market with declining operational metrics and excellent regulatory standing.,0.475
47710173-02bb-4fd5-a694-ec11d74229c6,High,Asia Pacific,Retail,Minor Issues,Fair,9142759.789062621,1407,6,586,3.6537515525320448,2.092339985550783,0.12033182343154748,-0.2784591046503985,-0.024503406336209073,81.89494719955908,76.49385149301446,1,48.03439035616071,Leading retail organization based in asia pacific showing declining growth trajectory and maintaining adequate compliance standards.,0.3609
e56545f3-5194-4e2a-a92a-04dabbb25d29,Low,Latin America,Manufacturing,Compliant,Excellent,8443186.682928616,34,13,766,0.755562574413301,1.719544405758576,0.3340353576139666,0.24535612088058684,0.16093027713171099,76.1916764890917,44.37687314402605,1,90.28145469704005,Leading manufacturing organization based in latin america showing strong growth trajectory and maintaining excellent compliance standards.,0.7227
b6ec62db-0f33-4515-9a14-55cd633b79fb,Medium,Latin America,Retail,Compliant,Excellent,3402232.6070505995,20,1,629,0.6631659773755039,2.398103748098936,0.16827281813336772,0.12621709823645733,-0.021634721430977045,70.06194284350171,57.2186729099953,1,89.54502402455815,Established retail business in latin america market with moderate operational metrics and excellent regulatory standing.,0.6216
3affe629-0c27-4a63-a627-1b7b4ca79e7f,Medium,Middle East,Telecommunications,Minor Issues,Good,503234.4518580375,218,10,675,0.1288295642963054,2.903555655773631,0.027256026966134078,0.38363090560696855,0.18134479528146313,72.20393415015326,39.559237605116905,0,75.64982313208323,Established telecommunications business in middle east market with outstanding operational metrics and strong regulatory standing.,0.7002
6d5325b6-0499-4078-8fe9-01f577013182,Medium,Middle East,Finance,Minor Issues,Fair,637680.5889441455,140,1,586,0.6755789043594831,2.2555838671621844,0.03742647565472427,0.068189471619913,0.15169374882614856,78.07859051282485,90.29492418971812,3,71.8021440204002,A finance company operating in middle east with adequate regulatory compliance and strong financial performance.,0.575
54af68e5-75c1-4201-8f92-2a836cc7da98,Medium,Asia Pacific,Technology,Under Review,Fair,528147.9452749382,187,3,716,0.9518905339391268,3.4690110644967667,0.08049731804265084,0.1408810888553876,0.08063761069580823,79.62901583263302,46.776151921316924,0,52.959926477256005,A technology company operating in asia pacific with adequate regulatory compliance and solid financial performance.,0.6231
7fbbd728-dcb5-4051-82fd-8b397674b921,High,Asia Pacific,Energy,Major Issues,Critical,6068651.604625939,615,14,590,0.8403979837021093,1.9074782089871993,0.16552768520741745,0.06728719243110416,0.2298728841983275,60.41808556509068,72.7792839705954,7,36.8780444553683,Established energy business in asia pacific market with strong operational metrics and concerning regulatory standing.,0.4751
84690d3c-7472-40b3-bd39-758da41c4767,Medium,Middle East,Technology,Compliant,Excellent,1037117.006010367,215,19,677,0.7491024144953189,1.5410477932406033,0.1820212669688258,0.025496885733806252,0.18758583619438232,53.57233991867817,82.99793610051314,0,88.59258818356547,Established technology business in middle east market with excellent operational metrics and excellent regulatory standing.,0.705
8a56cd75-1be1-4995-a5f1-835352300b41,High,Middle East,Technology,Minor Issues,Good,14232990.628469469,2079,6,635,0.6199899843813845,2.13372012348891,0.05788104382807725,0.055196627979939794,0.1399282411476744,47.91229667334541,90.80340832853061,0,89.25864577638899,Established technology business in middle east market with good operational metrics and strong regulatory standing.,0.6746
9067ac14-425b-4384-a711-ab364bd5e97a,High,Latin America,Manufacturing,Non-Compliant,Critical,3688326.5141140376,44,10,554,0.5673350992509816,2.5727346426604725,0.10812217447114822,-0.018689642093918494,-0.018143769252792496,75.83987789730348,45.13759792253047,6,22.187245548121638,A manufacturing company operating in latin america with concerning regulatory compliance and challenging financial performance.,0.4246
3df26de2-0c79-4673-9a87-a676beab7aec,Low,Africa,Energy,Compliant,Excellent,2843453.8662757627,249,9,776,0.9695250956000346,2.1221102040488735,0.19415081513205512,0.11856139932791968,0.23606728471495847,79.1816505399051,79.66274790705853,1,82.79854813012882,Established energy business in africa market with strong operational metrics and excellent regulatory standing.,0.8017
8e3af80c-af30-4594-8839-aa317e23d142,Medium,Africa,Manufacturing,Under Review,Fair,803392.2135744639,35,6,746,0.26324519643330235,1.1460816132323999,0.06993459274148187,0.1460962326725254,0.025388766145613348,88.38302348007592,68.404748696258,1,63.17899304100541,Leading manufacturing organization based in africa showing challenging growth trajectory and maintaining adequate compliance standards.,0.612
69eb3fbe-dd8d-4e99-b935-dc07cb2db60f,Medium,Latin America,Manufacturing,Compliant,Excellent,143559.92825585327,21,3,593,1.4883588834016945,1.9806517877608532,0.31253217550054113,0.2616425905481577,0.18140629938334535,57.15424806133972,54.444767610504,0,80.58862782636622,Established manufacturing business in latin america market with strong operational metrics and excellent regulatory standing.,0.7004
784a3b7b-8ae1-4662-9215-7a54046d5540,Critical,Africa,Telecommunications,Major Issues,Excellent,18225705.49408355,84,8,392,1.271204879846567,1.1833289014034185,0.36241560985847565,-0.18576179858840072,0.00867607460604724,77.84507315984004,37.4161362660639,1,71.50018882978289,Leading telecommunications organization based in africa showing challenging growth trajectory and maintaining excellent compliance standards.,0.4628
58dd63e9-b5f3-4e6a-b461-ba5a0c5bba3f,Medium,Latin America,Finance,Minor Issues,Fair,832048.717187802,161,10,625,1.513255429496284,2.711255300942417,0.08161489333256484,0.247126675039299,0.029126137731657002,100.0,100.0,1,80.27722888439955,Established finance business in latin america market with declining operational metrics and adequate regulatory standing.,0.5924
4e17b176-0663-47fb-882d-c21308926e07,High,Asia Pacific,Manufacturing,Non-Compliant,Critical,1830176.3974504867,1,14,560,1.1284761975602284,1.1604502847442393,0.5,-0.10120455821777272,0.025088754537144608,73.40288522585632,83.94589857045699,7,56.13565071733406,Established manufacturing business in asia pacific market with moderate operational metrics and concerning regulatory standing.,0.4905
ce9b7c20-ff6d-4687-920b-ed49e60e5657,Medium,Asia Pacific,Finance,Minor Issues,Fair,375602.9592862726,55,3,703,0.6908653439959831,1.2975281171841595,0.06459428943357541,-0.1591651309369536,0.17586483107212336,82.25740814542382,60.43602306057182,2,59.906113221610624,Leading finance organization based in asia pacific showing strong growth trajectory and maintaining adequate compliance standards.,0.5962
522a48e9-9264-493d-a0c8-526df62f85c0,Critical,Middle East,Telecommunications,Minor Issues,Fair,3272863.91512829,190,2,504,0.34662544179466537,1.2471533499120575,0.25343057318490125,0.40716178682361825,0.1584399064211,100.0,64.38051030798562,1,64.88770611912236,Leading telecommunications organization based in middle east showing strong growth trajectory and maintaining adequate compliance standards.,0.6056
8c156b45-1def-4a75-bf87-ad415c9c3713,Low,Latin America,Technology,Under Review,Fair,1456209.2656830996,2,16,788,0.4892048494452696,1.2543419302905996,0.13001297143279636,0.1382028834820035,0.08526182221057817,75.28669584405111,76.05923833825385,3,93.5365506699093,Leading technology organization based in latin america showing good growth trajectory and maintaining adequate compliance standards.,0.7027
1dcba449-2f3f-4614-a65f-5cb1d3ed38b7,Medium,Africa,Manufacturing,Under Review,Good,3012277.78759274,4,12,629,1.0897242205992823,1.931235428169377,0.3040114929911539,0.007127877482470635,0.06088784699765849,65.17084079958497,55.500133321977096,1,89.24389846581552,Leading manufacturing organization based in africa showing declining growth trajectory and maintaining strong compliance standards.,0.64
b3638952-c5e4-46cf-8dda-5df004bcaa36,High,Middle East,Telecommunications,Minor Issues,Fair,199517.45345916797,51,20,650,0.6536254564576638,1.9584811537048035,0.3811595963400746,-0.04219712938018878,0.0372962820757358,90.12505372253287,61.5998525990775,7,56.24521725685042,A telecommunications company operating in middle east with adequate regulatory compliance and declining financial performance.,0.5767
9ea0239c-4779-46a8-9d48-2aec5b9f5908,Low,North America,Manufacturing,Compliant,Excellent,27051320.93201396,880,16,831,1.8886544626966262,1.7823563572582959,0.33213946282924706,0.0803013395218588,0.14554232138760537,81.99130947382982,61.543633005926566,0,76.79851891363359,Leading manufacturing organization based in north america showing solid growth trajectory and maintaining excellent compliance standards.,0.6683
a82fff73-8aad-41e5-873a-31e0014c824d,Critical,North America,Telecommunications,Non-Compliant,Poor,14309506.40295985,60,2,300,4.929147853693786,1.8123936642242726,0.18982366148224578,0.02067855793607013,0.12515925378918963,86.62909517490455,63.3635989501845,5,20.576732344867928,Established telecommunications business in north america market with good operational metrics and weak regulatory standing.,0.306
6cc1df0e-789d-4236-8dff-0292e9be6161,Medium,Europe,Technology,Compliant,Good,5133133.93903962,7,2,683,1.3167601593235847,1.2099360958451368,0.1776680094139955,-0.2149694593457879,-0.01778611799502865,68.86150389141477,69.71553208386253,1,100.0,Established technology business in europe market with challenging operational metrics and strong regulatory standing.,0.5529
6886119b-91bd-4a16-be01-97f22f6b8245,Medium,North America,Manufacturing,Compliant,Excellent,11818477.566950899,45,1,748,0.3234536330864996,2.709603538459216,0.10660425716423871,0.40448155796338126,0.060981214689487,74.99512955883542,60.65729959432887,0,93.04061669076015,Established manufacturing business in north america market with challenging operational metrics and excellent regulatory standing.,0.6806
16695a3c-5056-4b96-9427-8e6556671173,Medium,Europe,Manufacturing,Under Review,Fair,1004479.717402378,52,2,548,0.4499902947073369,1.5933910935139217,0.3836254409535354,0.0034002116294888306,0.10746357757231521,65.35585473105097,93.08391151161767,0,55.114378567059546,Leading manufacturing organization based in europe showing good growth trajectory and maintaining adequate compliance standards.,0.6164
6058a35a-bb54-4015-990a-fe6486d2a9c7,Low,Middle East,Finance,Compliant,Excellent,64854.39988280372,63,17,760,3.041352287652093,0.5521997100724598,0.27136977925837874,0.1268273974629374,0.13062761258088082,66.00772428490232,64.81970736987417,0,72.26029699147853,Established finance business in middle east market with good operational metrics and excellent regulatory standing.,0.5485
79c438c9-fa78-4fa6-b1e7-c4e4aaaa63ec,Low,Middle East,Manufacturing,Under Review,Good,17009378.03719449,57,5,765,0.47137571840128595,3.220952808462146,0.08512584864019054,-0.019734074766657592,0.1479331472694261,82.95594528920341,45.848041307075874,0,86.45975907670051,Established manufacturing business in middle east market with solid operational metrics and strong regulatory standing.,0.5993
57cf6d3b-544c-4a57-8bae-dacbece287df,Medium,Asia Pacific,Finance,Compliant,Excellent,615962.0908636934,10,2,646,0.9009353438676013,1.2780097453663788,0.17554641519985223,0.32246770640118466,0.17637579960308977,75.23401359911549,36.59752316756054,0,80.97759551270906,A finance company operating in asia pacific with excellent regulatory compliance and excellent financial performance.,0.6276
426224a2-80bb-41c5-bbf8-64e9942e1f05,High,Europe,Energy,Major Issues,Poor,2658823.880309861,117,10,595,0.45775909131403214,1.441026516324057,0.09173792013667321,0.14530913727198674,0.13344167893324202,57.343783474364216,69.22956883836241,4,50.257061383112074,A energy company operating in europe with weak regulatory compliance and solid financial performance.,0.4497
e43fdf05-a341-4831-918b-d9ca32d96a01,Medium,Europe,Retail,Non-Compliant,Critical,105830.68499693571,190,7,562,0.6684462719755999,2.632563817156506,0.32629063184760493,0.13914712156561954,0.05027126188302381,72.53099763489361,78.67432339752727,4,63.72734628447791,Leading retail organization based in europe showing moderate growth trajectory and maintaining concerning compliance standards.,0.5512
addfc5f0-c628-4800-88a4-049c7c888899,Low,Latin America,Retail,Compliant,Excellent,4086389.7390655973,140,1,717,1.1149896793863958,5.19214201814507,0.246134657734188,0.07795643400244819,0.11134597748634285,100.0,49.83870118220331,1,63.05470342403559,Established retail business in latin america market with stable operational metrics and excellent regulatory standing.,0.7252
65b875f5-fffe-4916-9d19-242614872b1f,Low,Asia Pacific,Energy,Compliant,Excellent,3759896.8756269654,29,1,683,0.667823942488776,7.8546091527423405,0.1417434878460275,0.08563407011297171,0.06521403031403386,72.57265861070502,50.47132661622539,1,88.33122056942204,A energy company operating in asia pacific with excellent regulatory compliance and moderate financial performance.,0.8217
330691e5-5b28-4741-b028-ea8c5f1fd565,High,North America,Finance,Major Issues,Fair,1606450.9844268844,109,3,445,1.5112790729309826,1.305200417946837,0.16766392874682845,-0.05292098995211461,0.09747870184244226,61.625410197712476,80.31212805030955,0,88.07594070834561,A finance company operating in north america with adequate regulatory compliance and good financial performance.,0.5231
a6d1463f-28e0-4afa-885e-ec938901bce1,High,Asia Pacific,Retail,Under Review,Fair,21132.18510153915,225,4,648,0.14679118252441548,0.9952860224941049,0.033482779371763714,0.060355702556491274,0.02442647947073919,65.91609169359016,39.50212920157295,0,74.19761957360653,Leading retail organization based in asia pacific showing moderate growth trajectory and maintaining adequate compliance standards.,0.4794
dc536973-0dfd-47cc-b15d-e12bbe7ad349,Low,Africa,Energy,Under Review,Good,1261566.0180884807,111,14,746,0.3919422356372035,1.929651873155445,0.5,0.3764556451893603,0.09890375840152997,66.78421748555277,89.57359536635862,0,89.68233036254486,A energy company operating in africa with strong regulatory compliance and solid financial performance.,0.8132
f5d2bd9a-994f-477c-8ac7-2f383a062af3,Medium,Africa,Finance,Minor Issues,Good,2206615.370023372,261,2,506,2.252103575574767,1.6926983719566124,0.14459773184641905,-0.16207663481638782,0.03459686974593079,74.05469642552299,52.87637280973222,0,86.07980889116486,Established finance business in africa market with declining operational metrics and strong regulatory standing.,0.406
8615c2d3-e601-4bbc-b55c-93389d20aa41,Low,Latin America,Telecommunications,Compliant,Excellent,15591716.403620332,7,1,749,2.200492584101693,1.149710528293315,0.05439142641617777,-0.0672537439328979,0.14687260671945507,39.150192329463266,92.42730806934328,1,90.95784250642932,Established telecommunications business in latin america market with solid operational metrics and excellent regulatory standing.,0.5892
12486e56-655a-45ae-a204-64dbac84935c,High,Asia Pacific,Energy,Non-Compliant,Poor,16709366.334315106,274,14,410,1.190925073903409,0.4640668355506303,0.2814985987158306,0.09113779372227536,0.11506768678365052,67.8732131548986,66.72645007992413,3,0.0,Leading energy organization based in asia pacific showing stable growth trajectory and maintaining weak compliance standards.,0.272
80b7536e-f0f4-4e0e-a781-bca3a902597d,Medium,Europe,Manufacturing,Under Review,Good,175816842.4601763,32,9,622,1.5891852683639822,0.7002145202821841,0.16300594421267467,-0.10638900317339316,0.1320728565927595,71.37143899502827,49.46545834587382,1,94.40230940088269,Established manufacturing business in europe market with solid operational metrics and strong regulatory standing.,0.5367
0a3fa10e-5f81-4598-8a28-57714ef70d87,High,Middle East,Manufacturing,Major Issues,Good,6123929.303657014,12,1,683,3.367630138969207,1.9085197032564154,0.186674022450299,-0.14963048991997283,0.139647176815982,63.66210919868363,65.82426486524125,0,73.65747296843941,Leading manufacturing organization based in middle east showing good growth trajectory and maintaining strong compliance standards.,0.3894
c0003069-2fc3-4ba4-ac68-6c49ab2bdd88,Medium,Middle East,Technology,Under Review,Good,26235862.623152178,13,25,677,2.3641251399808265,1.9990872176221617,0.14344089938112206,0.160153467074783,0.19221967878529567,82.12882485058718,44.421064393453534,0,83.38584742863246,Leading technology organization based in middle east showing strong growth trajectory and maintaining strong compliance standards.,0.5784
6fcc4d71-6df3-4265-952d-05dad02c66d5,High,Africa,Healthcare,Compliant,Excellent,4781536.468794411,3164,3,539,0.8253052822773107,2.334361897982376,0.10293916587591158,0.23394448779036678,0.11600998525349852,86.22122851177492,80.97969040864847,2,67.49070789030708,Leading healthcare organization based in africa showing stable growth trajectory and maintaining excellent compliance standards.,0.6779
303db8ab-18f2-4c45-8b53-5b9e864555b1,High,Africa,Energy,Major Issues,Poor,2035687.0048253634,38,11,506,1.7963023706355612,2.8261854536704107,0.036594148346462886,-0.16728398253414242,0.1298987819628584,67.96777766422133,90.24699594509144,7,47.7045667826232,Leading energy organization based in africa showing stable growth trajectory and maintaining weak compliance standards.,0.2923
c815ceb5-c0d9-4a11-ba54-1fe4f76b7a42,Medium,North America,Technology,Under Review,Excellent,2572273.3386280006,19,6,650,0.7261714902070515,3.729845168137176,0.13440508643638777,0.37462120234340396,0.06546908527312496,89.19439870244392,83.50163681624387,4,82.66797969940818,Leading technology organization based in north america showing moderate growth trajectory and maintaining excellent compliance standards.,0.8129
b394d858-abe5-4107-b28d-e5982d913ccc,Medium,Africa,Technology,Under Review,Good,3315739.2713953303,150,4,614,0.9798450085127205,5.6602279541413765,0.3353453349759718,-0.12215559672027021,0.07152258062441719,87.24568151039529,63.69082805375177,1,82.7309500694874,Established technology business in africa market with declining operational metrics and strong regulatory standing.,0.6315
eddb820a-88cd-4467-b8d9-96d019de8dad,Medium,North America,Finance,Under Review,Excellent,567132.1628648475,60,3,629,2.458227297547666,0.420698252619828,0.11254427438683148,-0.02481868253757412,0.19626873671680714,100.0,74.9759226811903,0,78.81095881815254,Leading finance organization based in north america showing strong growth trajectory and maintaining excellent compliance standards.,0.6347
f7d5cf61-cd67-4f07-97fa-c456ffc7204f,Low,Middle East,Healthcare,Compliant,Good,1751872.9889543108,182,4,684,0.9926775629689049,1.4657157848000377,0.2807183013280675,-0.1845445445407514,0.016204258973548387,79.81509899007419,67.04663892088588,2,87.85494203286343,Established healthcare business in middle east market with declining operational metrics and strong regulatory standing.,0.5302
2838e24a-1d89-40bb-b4bf-5825debfcb5b,Medium,Africa,Finance,Compliant,Excellent,3848457.5140540255,1895,1,695,1.0845611823187853,0.7975151713345359,0.37503465005346004,0.07808259353161964,0.0861183487245723,89.25436402082074,98.74171688876493,1,94.94381432720581,A finance company operating in africa with excellent regulatory compliance and stable financial performance.,0.751
927a79c5-ca33-4998-a595-fd1b65502daa,Critical,Africa,Finance,Non-Compliant,Critical,602700468.9648807,21,5,369,0.34610564090820917,1.9859404744937974,0.3311934331983324,0.05164458759613987,0.13414616978285052,81.07009129125716,87.531077742365,9,65.88935001576657,Leading finance organization based in africa showing stable growth trajectory and maintaining concerning compliance standards.,0.5205
20a08fc3-8597-4532-ba57-03133a8c03c9,Medium,Middle East,Manufacturing,Major Issues,Poor,1314244.6386293257,73,4,693,1.4790438527427336,0.8292891799730661,0.17781794077050575,0.07771401194767301,0.1287714110347762,63.62324824342959,100.0,5,49.681484204456176,Leading manufacturing organization based in middle east showing good growth trajectory and maintaining weak compliance standards.,0.4593
08262c91-461e-4e0a-b22d-646740799447,Low,Asia Pacific,Technology,Compliant,Good,9949265.122452242,22,6,737,0.9726062675612469,1.377340147134375,0.18693139854400556,0.09722089298516774,0.24498199412062036,100.0,94.59297166729687,0,87.27639399246817,Leading technology organization based in asia pacific showing strong growth trajectory and maintaining strong compliance standards.,0.7169
8d0b7bba-6bf1-4de0-b185-96c61be7b1c1,Low,Europe,Manufacturing,Compliant,Excellent,10748914.568652086,50,5,767,1.0104874307116047,1.5507922562192709,0.06302380849927988,0.17138184733186707,0.07121959117229834,53.29325098618584,83.13822756788414,2,100.0,Established manufacturing business in europe market with challenging operational metrics and excellent regulatory standing.,0.6938
d90f7572-7b17-4546-bf78-b3a8a5b399ff,High,North America,Healthcare,Major Issues,Fair,1452063.5584741638,1164,19,618,0.2623213260611108,1.9676898099715054,0.40841513418691544,0.09081185601385279,0.22321045358883218,90.83293470189602,58.48371739908125,1,76.17494450404517,A healthcare company operating in north america with adequate regulatory compliance and strong financial performance.,0.6565
916f7596-d7db-40d4-a9f2-70a2417cb422,Low,Latin America,Retail,Under Review,Excellent,15932668.132229658,262,14,768,0.313299485389245,2.04361180250104,0.1699873969575302,0.3526553860886467,-0.048590952471050136,78.58416831962991,63.98583244291999,0,98.55828470586606,Established retail business in latin america market with challenging operational metrics and excellent regulatory standing.,0.715
e2149118-87da-4989-b8e9-137acf93ece3,Low,Latin America,Retail,Compliant,Excellent,7763384.404570006,163,47,752,0.4707873462714555,4.724414124948523,0.0533733234804272,-0.013185154739830106,0.16373043834685325,96.6233361376685,27.70779275007957,1,86.80236385459314,A retail company operating in latin america with excellent regulatory compliance and excellent financial performance.,0.7696
be6d4cc8-2667-4366-a742-38b30629364b,High,Latin America,Finance,Minor Issues,Fair,16838495.474837642,388,4,456,0.8855955863537758,2.5892944417583865,0.2465039900185113,0.12756247033522622,0.2097839890608664,59.993027456106695,83.12603898423015,0,68.2599985340779,Leading finance organization based in latin america showing excellent growth trajectory and maintaining adequate compliance standards.,0.6253
bd41c741-4a23-4107-b2e9-ca2cf1eee3d5,Medium,North America,Retail,Compliant,Excellent,3569765.799227661,24,6,573,1.0258851509271032,2.135327789895718,0.048889310642969815,0.007399630264905232,0.18543944356027917,94.42906850750018,100.0,1,76.63157817551279,A retail company operating in north america with excellent regulatory compliance and strong financial performance.,0.7166
6b88622e-67e1-4f99-95a3-92b060c16e13,Medium,Latin America,Finance,Minor Issues,Fair,19809748.24195498,15,12,543,0.09409516625705928,0.33386270072983043,0.05593503762680844,-0.09053984964579198,0.11747140440743158,88.26161540443755,67.12058361929535,2,53.15278164801745,Leading finance organization based in latin america showing stable growth trajectory and maintaining adequate compliance standards.,0.4661
a54dc393-009d-4784-801d-8c1d7d6d00ec,Low,North America,Energy,Compliant,Good,17135706.358202085,73,7,640,1.2961781329640114,7.491049724030297,0.03192351294487989,0.4071230178150165,0.1321739110569028,88.66958421637463,61.2935860286058,1,91.96235934227145,Leading energy organization based in north america showing solid growth trajectory and maintaining strong compliance standards.,0.8375
5f10157c-0ce1-4560-a420-74d22289e2cc,High,Africa,Technology,Major Issues,Fair,870039.2775321223,298,5,522,0.8966208680210784,3.6372383951254443,0.23868557417487826,0.3831095197587867,-0.016925449882539138,68.5420487854681,72.0157598103556,1,68.19114920423787,Established technology business in africa market with moderate operational metrics and adequate regulatory standing.,0.5976
3191f334-92be-49de-8706-3c9e54684294,Low,North America,Technology,Compliant,Excellent,62175085.88809601,67,1,751,0.7207654471904862,0.9453567502990731,0.060907629684466294,0.2673067578210542,0.0777288970772963,99.5776865385416,63.43705793817658,1,100.0,Leading technology organization based in north america showing moderate growth trajectory and maintaining excellent compliance standards.,0.7551
3feb178a-f744-4c7f-a8c0-e34e385ad37e,Low,Middle East,Telecommunications,Minor Issues,Poor,125961270.39061444,165,4,721,2.085209152619837,3.631489735823152,0.10273058298895936,0.053237224190147425,0.0754796028936007,63.3480806809361,79.61646652432297,5,57.21616544411107,A telecommunications company operating in middle east with weak regulatory compliance and moderate financial performance.,0.6465
d4069fe6-485c-4dfa-924e-10714c73a636,Low,Middle East,Technology,Under Review,Good,90488.84544028947,85,2,768,1.8336305150396222,2.672593483401719,0.14227785601580747,0.25845943836269375,0.03460723107148936,52.18353146644087,82.54147014128219,0,85.95033331930033,Leading technology organization based in middle east showing declining growth trajectory and maintaining strong compliance standards.,0.5727
6eb48c05-b0ed-41a1-98d6-f7bd08b0f07f,High,Europe,Healthcare,Major Issues,Critical,405336.88026872714,396,1,553,0.503709279397751,0.6995494569609289,0.24454915277988454,0.21778157109849505,0.16891573520416106,84.94418957486087,69.17458762006473,5,32.98914383654979,Leading healthcare organization based in europe showing outstanding growth trajectory and maintaining concerning compliance standards.,0.4824
d9cb6303-fec1-44d6-a7ba-9a8b0604340c,Low,Middle East,Technology,Compliant,Excellent,1415224.1428602783,97,12,792,1.0271916235477638,1.4180287100706581,0.1638114967252173,0.0180251762390263,0.015752690561824108,39.25182754798219,76.83966115935192,0,74.82193560698565,Leading technology organization based in middle east showing challenging growth trajectory and maintaining excellent compliance standards.,0.6197
4d488ff4-6b24-466c-9e34-6b2f5760ecbe,Low,Middle East,Finance,Under Review,Poor,2228289.3185116937,17,1,843,0.1890841298200097,1.3072836077736343,0.3880806008777435,0.09601096660424177,0.17988832761194248,80.36738123433565,54.2703239148681,2,15.850322454404298,A finance company operating in middle east with weak regulatory compliance and outstanding financial performance.,0.6747
642aa754-3084-4b1f-ab00-4a4d5219a4a6,Medium,Latin America,Finance,Compliant,Excellent,252060254.58857256,189,4,587,0.5145368380757788,1.020000426806995,0.5,0.32601187234880585,0.06146599124753099,88.51434353713194,79.8049733505431,1,87.0253906490484,Leading finance organization based in latin america showing declining growth trajectory and maintaining excellent compliance standards.,0.677
ec6ef6f4-dbd5-4b97-9a38-dac2e039f611,High,Africa,Retail,Compliant,Excellent,274006.1293809361,75,10,591,0.9517935385734815,1.6919579553380097,0.020427212293790197,-0.002478040979112561,0.1365358049992077,58.06960498856011,50.31654436574912,0,100.0,Established retail business in africa market with good operational metrics and excellent regulatory standing.,0.5674
e2171cef-b70d-4c06-bd4f-398f080a0d4d,High,Asia Pacific,Finance,Major Issues,Fair,19815695.887196854,20,2,600,0.446865779181653,1.4656195512839185,0.3177480290537936,0.06592566592712984,0.038898539761188136,60.49905500557173,56.01461930590866,2,70.32305139258173,A finance company operating in asia pacific with adequate regulatory compliance and moderate financial performance.,0.4795
5cc3cd80-2d7f-4267-a3cd-bc3e9d3ef337,Medium,Asia Pacific,Energy,Compliant,Excellent,298406.71595406334,5,1,546,0.4878889655461533,0.8877489203473145,0.11548516668753771,-0.057703693104093935,0.18174751734448205,62.30499397866509,61.67062224864979,1,83.61031348522997,A energy company operating in asia pacific with excellent regulatory compliance and excellent financial performance.,0.6233
9f973b57-cf6d-4c92-8bcd-897841ae3ca4,Medium,Middle East,Healthcare,Under Review,Fair,71474568.2687234,17,6,605,1.4662702928796996,1.168902396744231,0.15403859142142828,0.19452955821302298,0.12822824762043306,84.46112629587596,92.83112787211684,0,96.88701020569448,Established healthcare business in middle east market with stable operational metrics and adequate regulatory standing.,0.5677
6019cc36-b1cd-44b7-8ec9-b8d29c853b8c,Low,Europe,Finance,Compliant,Good,13794233.042503191,77,33,750,0.532259509244427,1.3013579233590713,0.13422291444506976,0.06555861320856389,0.1525971240646717,52.723468972609076,85.61834276175423,0,84.4853535686737,Established finance business in europe market with excellent operational metrics and strong regulatory standing.,0.7767
06612e65-e8c1-4638-bd00-0068750304af,Medium,Middle East,Energy,Compliant,Excellent,3298502.918585969,389,13,675,0.266269841010807,0.8243001438794896,0.18412772732440652,0.09954094536121402,0.23586387168474016,71.89948384766494,78.61650216518778,1,82.81742942127896,Leading energy organization based in middle east showing outstanding growth trajectory and maintaining excellent compliance standards.,0.7022
